Generation #0
Puntaje: 27 [10, 2, 9, 6, 1, 7]
Puntaje: 12 [52, 2, 9, 6, 1, 7]
Puntaje: 9 [54, 2, 11, 7, 1, 5]
Puntaje: 9 [10, 2, 8, 15, 1, 6]
Puntaje: 3 [52, 2, 9, 15, 1, 6]
Puntaje: 3 [10, 2, 11, 6, 1, 6]
Puntaje: 3 [10, 2, 8, 6, 1, 5]
Puntaje: 0 [10, 2, 11, 6, 1, 5]
Puntaje: 0 [54, 2, 12, 15, 1, 6]
Generation #3
Puntaje: 21 [10, 2, 7, 6, 1, 5]
Puntaje: 21 [54, 2, 9, 6, 1, 7]
Puntaje: 21 [54, 2, 9, 5, 1, 7]
Puntaje: 13 [54, 2, 9, 6, 1, 5]
Puntaje: 13 [54, 2, 9, 6, 1, 5]
Puntaje: 9 [10, 2, 11, 6, 1, 9]
Puntaje: 9 [54, 2, 7, 6, 1, 5]
Puntaje: 9 [10, 2, 11, 6, 1, 9]
Puntaje: 9 [54, 2, 9, 6, 1, 7]
Puntaje: 9 [54, 2, 9, 6, 1, 7]
Puntaje: 9 [10, 2, 7, 6, 1, 5]
Puntaje: 9 [54, 2, 9, 6, 1, 7]
Puntaje: 9 [10, 2, 11, 20, 1, 9]
Puntaje: 9 [10, 2, 11, 6, 1, 9]
Puntaje: 6 [52, 2, 7, 13, 1, 7]
Puntaje: 1 [54, 2, 7, 6, 1, 7]
Generation #4
Puntaje: 24 [54, 2, 7, 6, 1, 5]
Puntaje: 21 [54, 2, 9, 6, 1, 7]
Puntaje: 18 [54, 2, 9, 6, 1, 7]
Puntaje: 18 [54, 2, 9, 5, 1, 7]
Puntaje: 15 [10, 2, 7, 6, 1, 5]
Puntaje: 12 [54, 2, 9, 5, 1, 7]
Puntaje: 12 [54, 2, 7, 6, 1, 5]
Puntaje: 9 [54, 2, 7, 6, 1, 5]
Puntaje: 9 [54, 2, 9, 6, 1, 7]
Puntaje: 9 [54, 4, 9, 6, 1, 7]
Puntaje: 9 [10, 2, 11, 6, 1, 9]
Puntaje: 9 [54, 2, 7, 6, 1, 5]
Puntaje: 9 [54, 2, 9, 6, 1, 7]
Puntaje: 3 [54, 2, 9, 6, 1, 5]
Puntaje: 3 [54, 2, 9, 6, 1, 5]
Puntaje: 0 [54, 2, 9, 6, 1, 5]
Generation #5
Puntaje: 22 [54, 2, 7, 6, 1, 5]
Puntaje: 19 [54, 2, 7, 6, 1, 5]
Puntaje: 18 [10, 2, 7, 6, 1, 5]
Puntaje: 18 [54, 2, 9, 6, 1, 7]
Puntaje: 13 [10, 2, 7, 6, 1, 5]
Puntaje: 10 [54, 2, 7, 6, 1, 5]
Puntaje: 10 [54, 2, 9, 5, 1, 7]
Puntaje: 9 [54, 2, 9, 5, 1, 7]
Puntaje: 9 [54, 2, 9, 6, 1, 7]
Puntaje: 9 [54, 2, 7, 6, 1, 5]
Puntaje: 9 [54, 2, 9, 6, 1, 7]
Puntaje: 9 [54, 2, 7, 6, 1, 5]
Puntaje: 9 [54, 2, 9, 6, 1, 7]
Puntaje: 6 [54, 2, 9, 6, 1, 5]
Puntaje: 3 [54, 2, 7, 6, 1, 7]
Puntaje: 2 [54, 2, 7, 5, 1, 7]
Generation #6
Puntaje: 22 [54, 2, 7, 6, 1, 5]
Puntaje: 22 [54, 2, 7, 6, 1, 5]
Puntaje: 19 [54, 2, 7, 6, 1, 5]
Puntaje: 18 [10, 2, 7, 6, 1, 5]
Puntaje: 13 [20, 2, 7, 6, 1, 5]
Puntaje: 13 [10, 2, 7, 6, 1, 5]
Puntaje: 10 [54, 2, 7, 6, 1, 5]
Puntaje: 10 [10, 2, 7, 6, 1, 5]
Puntaje: 9 [54, 2, 7, 6, 1, 5]
Puntaje: 9 [10, 2, 9, 6, 1, 7]
Puntaje: 9 [54, 2, 7, 6, 1, 5]
Puntaje: 6 [54, 2, 9, 6, 1, 5]
Puntaje: 5 [54, 2, 7, 5, 1, 7]
Puntaje: 3 [54, 2, 7, 6, 5, 7]
Puntaje: 3 [10, 2, 7, 6, 10, 7]
Puntaje: 2 [10, 2, 7, 5, 1, 7]
Generation #7
Puntaje: 21 [54, 2, 7, 6, 1, 5]
Puntaje: 21 [54, 2, 7, 6, 1, 5]
Puntaje: 21 [10, 2, 7, 6, 1, 5]
Puntaje: 21 [54, 2, 7, 6, 1, 5]
Puntaje: 12 [54, 2, 7, 6, 1, 5]
Puntaje: 12 [20, 2, 7, 6, 1, 5]
Puntaje: 12 [54, 2, 7, 6, 1, 5]
Puntaje: 12 [54, 2, 7, 6, 1, 5]
Puntaje: 12 [54, 2, 7, 6, 1, 5]
Puntaje: 12 [10, 2, 7, 6, 1, 5]
Puntaje: 12 [54, 2, 7, 6, 1, 5]
Puntaje: 12 [20, 2, 7, 6, 1, 5]
Puntaje: 0 [54, 2, 7, 6, 1, 0]
Puntaje: 0 [10, 2, 7, 1, 1, 5]
Puntaje: 0 [20, 2, 7, 6, 6, 5]
Puntaje: 0 [26, 2, 20, 6, 1, 5]
Generation #8
Puntaje: 22 [20, 2, 7, 6, 1, 5]
Puntaje: 18 [20, 2, 7, 6, 1, 5]
Puntaje: 18 [7, 2, 7, 6, 1, 5]
Puntaje: 18 [10, 2, 7, 6, 1, 5]
Puntaje: 13 [51, 2, 7, 6, 1, 5]
Puntaje: 9 [54, 2, 7, 6, 1, 5]
Puntaje: 9 [54, 2, 7, 6, 1, 5]
Puntaje: 9 [20, 2, 7, 6, 1, 5]
Puntaje: 9 [10, 2, 7, 6, 1, 5]
Puntaje: 9 [54, 2, 7, 6, 1, 5]
Puntaje: 9 [54, 2, 7, 6, 1, 5]
Puntaje: 9 [54, 2, 7, 6, 1, 5]
Puntaje: 9 [54, 2, 7, 6, 1, 5]
Puntaje: 9 [54, 2, 7, 6, 1, 5]
Puntaje: 8 [20, 2, 7, 6, 3, 5]
Puntaje: 0 [20, 2, 7, 0, 1, 5]
Generation #9
Puntaje: 20 [10, 2, 7, 6, 1, 5]
Puntaje: 18 [7, 2, 7, 6, 1, 5]
Puntaje: 18 [8, 2, 7, 6, 1, 5]
Puntaje: 18 [75, 2, 7, 6, 1, 5]
Puntaje: 11 [20, 2, 7, 6, 1, 5]
Puntaje: 9 [20, 2, 7, 6, 1, 5]
Puntaje: 9 [20, 2, 7, 6, 1, 5]
Puntaje: 9 [7, 2, 7, 6, 1, 5]
Puntaje: 9 [54, 2, 7, 6, 1, 5]
Puntaje: 9 [20, 2, 7, 6, 1, 5]
Puntaje: 9 [20, 2, 7, 6, 1, 5]
Puntaje: 9 [54, 2, 7, 6, 1, 5]
Puntaje: 9 [54, 2, 7, 6, 1, 5]
Puntaje: 9 [20, 2, 7, 6, 1, 5]
Puntaje: 8 [9, 2, 2, 6, 1, 7]
Puntaje: 1 [54, 2, 7, 6, 8, 5]
Generation #10
Puntaje: 36 [7, 2, 7, 11, 1, 5]
Puntaje: 18 [20, 2, 7, 6, 1, 5]
Puntaje: 16 [10, 2, 7, 6, 1, 5]
Puntaje: 15 [7, 2, 7, 6, 1, 5]
Puntaje: 12 [75, 2, 7, 6, 1, 5]
Puntaje: 10 [7, 2, 7, 6, 1, 5]
Puntaje: 10 [20, 2, 7, 6, 1, 5]
Puntaje: 9 [10, 2, 7, 15, 1, 5]
Puntaje: 9 [7, 2, 7, 6, 1, 5]
Puntaje: 9 [20, 4, 7, 6, 1, 5]
Puntaje: 9 [7, 2, 7, 6, 1, 5]
Puntaje: 6 [8, 2, 7, 6, 1, 5]
Puntaje: 6 [31, 2, 7, 6, 1, 5]
Puntaje: 6 [75, 2, 7, 6, 1, 5]
Puntaje: 3 [7, 2, 7, 6, 4, 5]
Puntaje: 3 [20, 1, 7, 6, 1, 5]
Generation #11
Puntaje: 30 [7, 2, 7, 11, 1, 5]
Puntaje: 30 [7, 2, 7, 11, 1, 5]
Puntaje: 28 [36, 2, 7, 11, 1, 5]
Puntaje: 12 [7, 3, 7, 6, 1, 5]
Puntaje: 12 [75, 4, 7, 6, 1, 5]
Puntaje: 12 [70, 2, 7, 6, 1, 5]
Puntaje: 9 [20, 4, 7, 4, 1, 5]
Puntaje: 9 [22, 2, 7, 6, 1, 5]
Puntaje: 7 [75, 2, 7, 6, 1, 5]
Puntaje: 7 [20, 2, 7, 6, 1, 5]
Puntaje: 6 [20, 2, 7, 6, 1, 5]
Puntaje: 6 [20, 2, 7, 6, 1, 5]
Puntaje: 6 [20, 2, 7, 6, 1, 5]
Puntaje: 2 [7, 2, 7, 6, 1, 10]
Puntaje: 1 [20, 2, 7, 6, 8, 5]
Puntaje: 0 [20, 2, 14, 6, 1, 5]
Generation #12
Puntaje: 27 [7, 2, 7, 11, 1, 5]
Puntaje: 25 [7, 2, 7, 11, 1, 5]
Puntaje: 24 [7, 2, 7, 11, 1, 5]
Puntaje: 15 [36, 2, 7, 11, 1, 5]
Puntaje: 13 [75, 2, 7, 11, 1, 5]
Puntaje: 12 [75, 4, 7, 11, 1, 5]
Puntaje: 12 [7, 3, 7, 11, 1, 5]
Puntaje: 10 [7, 3, 7, 6, 1, 5]
Puntaje: 10 [7, 2, 7, 6, 1, 5]
Puntaje: 10 [7, 4, 7, 6, 1, 5]
Puntaje: 6 [75, 4, 7, 6, 1, 5]
Puntaje: 3 [7, 2, 7, 6, 1, 5]
Puntaje: 3 [70, 2, 7, 11, 2, 5]
Puntaje: 3 [36, 2, 7, 6, 1, 5]
Puntaje: 2 [36, 2, 7, 6, 7, 5]
Puntaje: 0 [20, 4, 17, 4, 1, 5]
Generation #13
Puntaje: 19 [7, 2, 7, 11, 1, 5]
Puntaje: 18 [7, 2, 7, 11, 1, 5]
Puntaje: 18 [75, 2, 7, 11, 1, 5]
Puntaje: 18 [7, 2, 7, 11, 1, 5]
Puntaje: 10 [36, 2, 7, 11, 1, 5]
Puntaje: 10 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [75, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [75, 2, 7, 11, 1, 5]
Puntaje: 9 [93, 2, 7, 11, 1, 5]
Puntaje: 9 [29, 2, 7, 11, 1, 5]
Puntaje: 9 [19, 2, 7, 11, 1, 4]
Puntaje: 9 [7, 3, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 3 [7, 3, 7, 1, 1, 5]
Generation #14
Puntaje: 24 [75, 3, 7, 11, 1, 5]
Puntaje: 19 [73, 2, 7, 11, 1, 5]
Puntaje: 19 [7, 2, 7, 11, 1, 5]
Puntaje: 19 [36, 2, 7, 11, 1, 5]
Puntaje: 15 [7, 2, 7, 11, 1, 5]
Puntaje: 10 [36, 2, 7, 11, 1, 5]
Puntaje: 10 [7, 2, 7, 11, 1, 5]
Puntaje: 10 [36, 2, 7, 11, 1, 5]
Puntaje: 10 [75, 2, 7, 11, 1, 5]
Puntaje: 10 [75, 2, 7, 11, 1, 5]
Puntaje: 10 [7, 2, 7, 11, 1, 5]
Puntaje: 3 [36, 1, 7, 17, 1, 4]
Puntaje: 3 [75, 4, 1, 11, 1, 5]
Puntaje: 3 [7, 2, 7, 11, 10, 5]
Puntaje: 3 [36, 1, 7, 11, 1, 5]
Puntaje: 3 [36, 2, 3, 11, 1, 5]
Generation #15
Puntaje: 21 [75, 3, 7, 11, 1, 5]
Puntaje: 19 [36, 2, 7, 11, 1, 5]
Puntaje: 19 [75, 3, 7, 11, 1, 5]
Puntaje: 17 [7, 2, 7, 11, 1, 5]
Puntaje: 12 [7, 2, 7, 11, 1, 5]
Puntaje: 12 [7, 2, 7, 11, 1, 5]
Puntaje: 10 [36, 2, 7, 11, 1, 5]
Puntaje: 10 [7, 2, 7, 11, 1, 5]
Puntaje: 10 [73, 2, 7, 11, 1, 5]
Puntaje: 8 [7, 4, 7, 11, 1, 5]
Puntaje: 8 [73, 2, 7, 11, 1, 5]
Puntaje: 7 [75, 3, 7, 11, 1, 5]
Puntaje: 6 [58, 2, 7, 11, 4, 5]
Puntaje: 6 [7, 2, 7, 11, 1, 9]
Puntaje: 3 [7, 2, 7, 11, 1, 6]
Puntaje: 0 [7, 2, 7, 10, 1, 5]
Generation #16
Puntaje: 20 [36, 2, 7, 11, 1, 5]
Puntaje: 19 [75, 2, 7, 11, 1, 5]
Puntaje: 18 [7, 2, 7, 11, 1, 5]
Puntaje: 18 [75, 2, 7, 11, 1, 5]
Puntaje: 11 [36, 2, 7, 11, 1, 5]
Puntaje: 10 [75, 3, 7, 11, 1, 5]
Puntaje: 10 [75, 3, 7, 11, 1, 5]
Puntaje: 9 [75, 3, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 4 [75, 3, 7, 11, 1, 8]
Puntaje: 4 [75, 3, 7, 11, 9, 5]
Puntaje: 3 [7, 2, 7, 11, 7, 5]
Generation #17
Puntaje: 19 [36, 2, 7, 11, 1, 5]
Puntaje: 18 [75, 2, 13, 11, 1, 5]
Puntaje: 18 [75, 2, 7, 11, 1, 5]
Puntaje: 18 [36, 2, 7, 11, 1, 5]
Puntaje: 10 [75, 3, 7, 11, 1, 5]
Puntaje: 10 [75, 3, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 4, 7, 11, 1, 5]
Puntaje: 9 [75, 2, 7, 11, 1, 5]
Puntaje: 9 [75, 2, 7, 11, 1, 5]
Puntaje: 9 [75, 3, 7, 11, 1, 5]
Puntaje: 9 [75, 2, 7, 11, 1, 5]
Puntaje: 9 [75, 3, 7, 18, 1, 5]
Puntaje: 9 [75, 3, 7, 11, 1, 5]
Puntaje: 9 [75, 2, 7, 11, 1, 5]
Puntaje: 3 [7, 2, 7, 11, 1, 6]
Generation #18
Puntaje: 18 [75, 2, 7, 11, 1, 5]
Puntaje: 18 [7, 2, 7, 11, 1, 5]
Puntaje: 18 [36, 2, 7, 11, 1, 5]
Puntaje: 18 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [75, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [75, 3, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [75, 2, 13, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [75, 2, 7, 11, 1, 5]
Puntaje: 9 [75, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Generation #19
Puntaje: 18 [7, 2, 7, 11, 1, 5]
Puntaje: 18 [36, 2, 7, 11, 1, 5]
Puntaje: 18 [48, 2, 7, 11, 1, 5]
Puntaje: 18 [8, 2, 14, 14, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [75, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [75, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [75, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [10, 2, 7, 11, 1, 5]
Puntaje: 9 [74, 2, 7, 11, 1, 5]
Generation #20
Puntaje: 21 [36, 2, 7, 11, 1, 5]
Puntaje: 19 [7, 2, 7, 11, 1, 5]
Puntaje: 18 [8, 2, 15, 11, 1, 5]
Puntaje: 18 [8, 2, 14, 14, 9, 5]
Puntaje: 11 [7, 2, 7, 11, 1, 5]
Puntaje: 10 [48, 2, 7, 17, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [8, 4, 14, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 6 [46, 2, 20, 11, 1, 5]
Puntaje: 6 [8, 2, 14, 14, 1, 5]
Puntaje: 4 [7, 2, 7, 11, 6, 5]
Puntaje: 4 [75, 2, 7, 11, 8, 5]
Generation #21
Puntaje: 24 [36, 2, 7, 11, 1, 5]
Puntaje: 21 [36, 2, 7, 11, 1, 5]
Puntaje: 21 [7, 2, 7, 11, 1, 5]
Puntaje: 16 [36, 2, 7, 5, 1, 5]
Puntaje: 12 [7, 2, 7, 11, 1, 5]
Puntaje: 12 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [8, 2, 15, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [8, 2, 14, 11, 1, 5]
Puntaje: 7 [8, 2, 15, 11, 1, 5]
Puntaje: 6 [7, 2, 14, 14, 1, 5]
Puntaje: 5 [48, 2, 5, 17, 1, 5]
Puntaje: 0 [7, 2, 7, 7, 1, 5]
Generation #22
Puntaje: 21 [36, 2, 7, 11, 1, 5]
Puntaje: 21 [7, 2, 7, 11, 1, 5]
Puntaje: 21 [7, 2, 7, 11, 1, 5]
Puntaje: 19 [7, 2, 7, 11, 1, 5]
Puntaje: 12 [36, 2, 7, 11, 1, 5]
Puntaje: 12 [7, 2, 7, 11, 1, 5]
Puntaje: 12 [7, 2, 7, 11, 1, 5]
Puntaje: 12 [7, 2, 7, 11, 1, 5]
Puntaje: 12 [7, 2, 7, 11, 1, 5]
Puntaje: 12 [36, 2, 7, 11, 1, 5]
Puntaje: 10 [7, 2, 7, 11, 1, 5]
Puntaje: 10 [36, 2, 7, 11, 1, 5]
Puntaje: 3 [7, 2, 4, 11, 1, 5]
Puntaje: 0 [36, 2, 7, 5, 1, 5]
Puntaje: 0 [36, 2, 7, 5, 1, 5]
Puntaje: 0 [7, 2, 7, 19, 1, 5]
Generation #23
Puntaje: 24 [36, 2, 7, 11, 1, 5]
Puntaje: 22 [7, 2, 7, 11, 1, 5]
Puntaje: 21 [36, 2, 7, 11, 1, 5]
Puntaje: 18 [36, 2, 7, 11, 1, 5]
Puntaje: 15 [36, 2, 7, 11, 1, 5]
Puntaje: 12 [7, 2, 7, 11, 1, 5]
Puntaje: 12 [7, 2, 7, 11, 1, 5]
Puntaje: 10 [7, 2, 9, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 6, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 3 [7, 1, 7, 11, 1, 5]
Puntaje: 3 [88, 2, 7, 19, 1, 5]
Puntaje: 1 [36, 2, 7, 2, 1, 5]
Puntaje: 0 [7, 2, 7, 9, 1, 5]
Generation #24
Puntaje: 21 [36, 2, 7, 11, 1, 5]
Puntaje: 20 [7, 2, 7, 11, 1, 5]
Puntaje: 18 [7, 2, 7, 11, 1, 5]
Puntaje: 18 [36, 2, 7, 11, 1, 5]
Puntaje: 12 [36, 2, 7, 11, 1, 5]
Puntaje: 12 [36, 2, 7, 11, 1, 5]
Puntaje: 11 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [43, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [93, 2, 7, 11, 1, 5]
Puntaje: 4 [36, 2, 4, 11, 1, 5]
Puntaje: 4 [7, 2, 7, 11, 5, 5]
Puntaje: 0 [36, 2, 13, 1, 1, 5]
Generation #25
Puntaje: 20 [36, 2, 7, 11, 1, 5]
Puntaje: 19 [7, 2, 7, 11, 1, 5]
Puntaje: 18 [11, 2, 7, 11, 1, 5]
Puntaje: 18 [7, 2, 7, 11, 1, 5]
Puntaje: 11 [36, 2, 7, 11, 1, 5]
Puntaje: 10 [36, 2, 7, 11, 1, 5]
Puntaje: 10 [7, 2, 7, 11, 1, 5]
Puntaje: 10 [36, 2, 7, 11, 4, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 3 [36, 2, 7, 11, 7, 5]
Puntaje: 0 [7, 2, 7, 1, 1, 5]
Generation #26
Puntaje: 22 [7, 2, 7, 11, 1, 5]
Puntaje: 18 [36, 2, 7, 11, 1, 5]
Puntaje: 18 [36, 2, 7, 11, 1, 5]
Puntaje: 18 [11, 2, 7, 11, 1, 5]
Puntaje: 13 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 8, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 8 [7, 2, 7, 11, 3, 5]
Puntaje: 0 [7, 2, 7, 11, 1, 3]
Generation #27
Puntaje: 21 [36, 2, 7, 11, 1, 5]
Puntaje: 19 [36, 2, 8, 11, 1, 5]
Puntaje: 18 [36, 2, 7, 11, 1, 5]
Puntaje: 17 [7, 2, 7, 11, 1, 5]
Puntaje: 12 [11, 2, 7, 11, 1, 5]
Puntaje: 12 [78, 2, 7, 11, 1, 5]
Puntaje: 10 [7, 2, 7, 11, 1, 5]
Puntaje: 10 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [11, 2, 7, 11, 1, 5]
Puntaje: 9 [11, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 8 [29, 2, 7, 11, 1, 5]
Puntaje: 8 [36, 2, 7, 11, 1, 5]
Puntaje: 6 [11, 2, 7, 11, 4, 5]
Puntaje: 3 [11, 4, 7, 11, 10, 5]
Puntaje: 0 [36, 2, 7, 11, 1, 0]
Generation #28
Puntaje: 19 [36, 2, 7, 11, 1, 5]
Puntaje: 18 [11, 2, 7, 11, 1, 5]
Puntaje: 18 [11, 2, 7, 11, 1, 5]
Puntaje: 18 [7, 2, 7, 11, 1, 5]
Puntaje: 10 [36, 2, 7, 11, 1, 5]
Puntaje: 10 [78, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 8, 11, 1, 5]
Puntaje: 9 [11, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [11, 2, 7, 11, 1, 5]
Puntaje: 9 [78, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 3 [78, 2, 6, 11, 1, 5]
Generation #29
Puntaje: 21 [11, 2, 7, 11, 1, 5]
Puntaje: 19 [36, 2, 7, 11, 1, 5]
Puntaje: 19 [7, 2, 7, 11, 1, 5]
Puntaje: 18 [78, 2, 7, 11, 1, 5]
Puntaje: 12 [11, 2, 7, 11, 1, 5]
Puntaje: 12 [7, 2, 7, 11, 1, 5]
Puntaje: 10 [11, 2, 7, 11, 1, 5]
Puntaje: 10 [11, 2, 7, 11, 1, 5]
Puntaje: 10 [11, 2, 7, 11, 1, 5]
Puntaje: 10 [11, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [36, 2, 7, 11, 1, 5]
Puntaje: 9 [43, 2, 7, 11, 1, 5]
Puntaje: 3 [36, 2, 3, 11, 1, 5]
Puntaje: 3 [44, 2, 7, 11, 7, 5]
Puntaje: 0 [36, 1, 7, 0, 1, 5]
Generation #30
Puntaje: 21 [78, 2, 7, 11, 1, 5]
Puntaje: 19 [11, 2, 7, 11, 1, 5]
Puntaje: 19 [7, 2, 7, 11, 1, 5]
Puntaje: 18 [7, 2, 7, 11, 1, 5]
Puntaje: 12 [11, 2, 8, 11, 1, 5]
Puntaje: 12 [11, 2, 7, 11, 1, 5]
Puntaje: 10 [78, 2, 7, 11, 1, 5]
Puntaje: 10 [36, 2, 7, 11, 1, 5]
Puntaje: 10 [11, 4, 7, 11, 1, 5]
Puntaje: 10 [7, 2, 7, 11, 1, 5]
Puntaje: 9 [78, 2, 7, 11, 1, 5]
Puntaje: 9 [7, 2, 7, 11, 1, 5]
