Generation #0
Puntaje: 27 [10, 2, 9, 6, 1, 7]
Puntaje: 9 [10, 2, 9, 19, 1, 7]
Puntaje: 7 [10, 2, 5, 4, 1, 9]
Puntaje: 7 [10, 2, 2, 6, 1, 9]
Puntaje: 7 [10, 2, 6, 6, 1, 7]
Puntaje: 6 [10, 2, 11, 6, 1, 7]
Puntaje: 3 [10, 2, 1, 4, 1, 9]
Puntaje: 3 [10, 2, 11, 6, 1, 7]
Puntaje: 2 [10, 2, 5, 6, 1, 9]
Generation #3
Puntaje: 23 [10, 3, 9, 6, 1, 7]
Puntaje: 21 [1, 2, 9, 6, 1, 7]
Puntaje: 21 [10, 2, 9, 6, 1, 7]
Puntaje: 20 [1, 2, 9, 6, 1, 7]
Puntaje: 12 [10, 2, 11, 6, 1, 9]
Puntaje: 12 [10, 2, 9, 6, 1, 7]
Puntaje: 12 [10, 3, 11, 6, 1, 7]
Puntaje: 11 [10, 2, 9, 6, 1, 7]
Puntaje: 10 [1, 2, 12, 6, 1, 7]
Puntaje: 7 [10, 2, 4, 6, 1, 7]
Puntaje: 5 [10, 2, 5, 6, 1, 10]
Puntaje: 5 [10, 2, 9, 6, 1, 9]
Puntaje: 4 [10, 2, 9, 6, 1, 9]
Puntaje: 4 [10, 2, 9, 6, 1, 9]
Puntaje: 2 [10, 2, 9, 6, 1, 9]
Puntaje: 0 [10, 2, 9, 6, 1, 4]
Generation #4
Puntaje: 22 [1, 3, 9, 6, 1, 7]
Puntaje: 21 [10, 2, 11, 6, 1, 9]
Puntaje: 21 [10, 2, 9, 6, 1, 7]
Puntaje: 18 [1, 3, 9, 6, 1, 7]
Puntaje: 13 [1, 3, 9, 6, 1, 7]
Puntaje: 12 [10, 2, 11, 6, 1, 9]
Puntaje: 12 [1, 2, 9, 6, 1, 7]
Puntaje: 12 [10, 2, 9, 6, 1, 7]
Puntaje: 9 [10, 2, 9, 6, 1, 7]
Puntaje: 9 [10, 2, 9, 6, 1, 7]
Puntaje: 9 [10, 3, 9, 6, 1, 7]
Puntaje: 9 [10, 3, 19, 6, 1, 7]
Puntaje: 5 [10, 3, 6, 6, 3, 7]
Puntaje: 3 [1, 2, 9, 6, 9, 9]
Puntaje: 3 [1, 3, 11, 6, 1, 7]
Puntaje: 0 [10, 4, 9, 6, 1, 5]
Generation #5
Puntaje: 22 [10, 3, 9, 6, 1, 7]
Puntaje: 22 [1, 2, 11, 6, 1, 9]
Puntaje: 21 [1, 3, 9, 6, 1, 7]
Puntaje: 21 [10, 2, 11, 6, 1, 9]
Puntaje: 13 [1, 3, 9, 6, 1, 7]
Puntaje: 12 [1, 3, 9, 6, 1, 7]
Puntaje: 12 [10, 2, 11, 6, 1, 9]
Puntaje: 10 [10, 2, 11, 6, 1, 9]
Puntaje: 9 [1, 2, 9, 6, 1, 7]
Puntaje: 9 [81, 2, 18, 6, 1, 9]
Puntaje: 9 [10, 2, 9, 6, 1, 7]
Puntaje: 6 [1, 3, 9, 0, 1, 7]
Puntaje: 5 [10, 2, 9, 6, 1, 9]
Puntaje: 3 [1, 3, 9, 6, 7, 7]
Puntaje: 2 [1, 2, 9, 6, 1, 9]
Puntaje: 0 [1, 3, 9, 6, 1, 5]
Generation #6
Puntaje: 24 [10, 4, 9, 6, 1, 7]
Puntaje: 24 [1, 3, 9, 6, 1, 7]
Puntaje: 19 [1, 3, 11, 6, 1, 9]
Puntaje: 19 [10, 3, 9, 6, 1, 7]
Puntaje: 15 [25, 3, 9, 6, 1, 7]
Puntaje: 10 [1, 3, 11, 6, 1, 9]
Puntaje: 10 [10, 3, 9, 6, 1, 7]
Puntaje: 10 [1, 2, 9, 6, 1, 7]
Puntaje: 10 [1, 2, 11, 6, 1, 9]
Puntaje: 9 [1, 3, 9, 13, 1, 7]
Puntaje: 6 [1, 3, 11, 6, 1, 7]
Puntaje: 6 [47, 3, 9, 6, 1, 6]
Puntaje: 6 [10, 3, 11, 6, 1, 7]
Puntaje: 3 [68, 2, 8, 16, 1, 9]
Puntaje: 3 [1, 2, 9, 6, 1, 9]
Puntaje: 0 [10, 2, 11, 4, 1, 9]
Generation #7
Puntaje: 25 [1, 3, 9, 6, 1, 7]
Puntaje: 22 [25, 3, 9, 6, 1, 7]
Puntaje: 21 [10, 3, 9, 6, 1, 7]
Puntaje: 20 [10, 3, 9, 6, 1, 7]
Puntaje: 13 [1, 2, 9, 6, 1, 7]
Puntaje: 12 [25, 3, 9, 6, 1, 7]
Puntaje: 12 [10, 4, 9, 6, 1, 7]
Puntaje: 11 [1, 3, 11, 6, 1, 9]
Puntaje: 9 [10, 3, 10, 6, 1, 7]
Puntaje: 6 [10, 3, 9, 6, 6, 7]
Puntaje: 5 [1, 4, 9, 6, 1, 9]
Puntaje: 5 [10, 4, 9, 6, 5, 9]
Puntaje: 5 [1, 3, 9, 6, 1, 9]
Puntaje: 4 [10, 3, 9, 6, 1, 9]
Puntaje: 3 [10, 3, 9, 6, 7, 7]
Puntaje: 0 [1, 3, 11, 6, 1, 7]
Generation #8
Puntaje: 24 [2, 3, 9, 6, 1, 7]
Puntaje: 18 [1, 3, 9, 6, 1, 7]
Puntaje: 18 [10, 3, 9, 6, 1, 7]
Puntaje: 18 [1, 3, 9, 6, 1, 7]
Puntaje: 15 [1, 3, 9, 6, 1, 7]
Puntaje: 9 [25, 3, 9, 6, 1, 7]
Puntaje: 9 [55, 4, 9, 6, 1, 7]
Puntaje: 9 [10, 3, 9, 6, 1, 7]
Puntaje: 9 [25, 4, 9, 13, 1, 7]
Puntaje: 9 [25, 4, 9, 6, 1, 7]
Puntaje: 9 [10, 3, 9, 6, 1, 7]
Puntaje: 9 [1, 4, 9, 6, 1, 7]
Puntaje: 8 [1, 3, 1, 6, 1, 7]
Puntaje: 3 [1, 3, 10, 6, 10, 7]
Puntaje: 3 [24, 3, 20, 6, 1, 7]
Puntaje: 3 [1, 4, 9, 6, 2, 7]
Generation #9
Puntaje: 36 [10, 3, 9, 15, 1, 7]
Puntaje: 18 [1, 3, 9, 6, 1, 7]
Puntaje: 15 [1, 3, 9, 6, 1, 7]
Puntaje: 14 [2, 3, 9, 6, 1, 7]
Puntaje: 12 [1, 3, 9, 6, 1, 7]
Puntaje: 12 [1, 3, 9, 6, 1, 7]
Puntaje: 9 [55, 3, 9, 6, 1, 7]
Puntaje: 9 [1, 3, 9, 6, 1, 7]
Puntaje: 9 [10, 3, 9, 6, 1, 7]
Puntaje: 8 [2, 3, 9, 6, 1, 7]
Puntaje: 8 [1, 3, 9, 6, 1, 7]
Puntaje: 7 [1, 3, 9, 6, 1, 7]
Puntaje: 7 [2, 3, 9, 6, 1, 7]
Puntaje: 6 [1, 3, 9, 12, 8, 7]
Puntaje: 2 [55, 4, 9, 6, 3, 7]
Puntaje: 0 [55, 4, 8, 6, 8, 7]
Generation #10
Puntaje: 30 [1, 3, 9, 15, 1, 7]
Puntaje: 27 [75, 2, 9, 15, 1, 7]
Puntaje: 25 [10, 3, 9, 15, 1, 7]
Puntaje: 12 [55, 4, 9, 6, 1, 7]
Puntaje: 12 [10, 3, 9, 6, 1, 7]
Puntaje: 12 [98, 3, 9, 6, 1, 7]
Puntaje: 9 [1, 3, 9, 18, 1, 7]
Puntaje: 9 [2, 3, 9, 6, 1, 7]
Puntaje: 9 [1, 3, 9, 6, 1, 7]
Puntaje: 7 [2, 3, 9, 6, 1, 7]
Puntaje: 6 [1, 3, 9, 6, 1, 7]
Puntaje: 6 [1, 3, 9, 6, 1, 7]
Puntaje: 6 [100, 3, 9, 6, 1, 7]
Puntaje: 5 [1, 3, 9, 19, 6, 7]
Puntaje: 3 [55, 3, 9, 15, 1, 3]
Puntaje: 0 [93, 3, 18, 6, 1, 7]
Generation #11
Puntaje: 24 [1, 3, 9, 15, 1, 7]
Puntaje: 21 [75, 2, 9, 15, 1, 7]
Puntaje: 21 [75, 2, 9, 15, 1, 7]
Puntaje: 19 [10, 3, 11, 15, 1, 7]
Puntaje: 12 [10, 3, 9, 15, 1, 7]
Puntaje: 10 [55, 4, 9, 6, 1, 7]
Puntaje: 10 [1, 3, 9, 15, 1, 7]
Puntaje: 10 [75, 2, 9, 15, 1, 7]
Puntaje: 9 [1, 3, 9, 18, 1, 7]
Puntaje: 9 [1, 3, 9, 18, 1, 7]
Puntaje: 9 [55, 3, 9, 16, 1, 7]
Puntaje: 6 [1, 3, 9, 6, 1, 5]
Puntaje: 6 [10, 4, 9, 6, 1, 7]
Puntaje: 4 [10, 3, 9, 6, 4, 7]
Puntaje: 3 [10, 3, 9, 6, 1, 7]
Puntaje: 3 [98, 3, 0, 6, 1, 7]
Generation #12
Puntaje: 21 [1, 3, 9, 15, 1, 7]
Puntaje: 21 [53, 3, 11, 12, 1, 5]
Puntaje: 21 [75, 2, 9, 15, 1, 7]
Puntaje: 19 [1, 3, 9, 15, 1, 7]
Puntaje: 12 [1, 3, 9, 15, 1, 7]
Puntaje: 10 [75, 2, 9, 15, 1, 7]
Puntaje: 10 [10, 2, 9, 15, 1, 7]
Puntaje: 9 [10, 3, 11, 8, 1, 7]
Puntaje: 9 [55, 4, 9, 6, 1, 7]
Puntaje: 9 [1, 3, 9, 15, 1, 4]
Puntaje: 9 [1, 2, 9, 15, 1, 7]
Puntaje: 9 [1, 3, 9, 15, 1, 7]
Puntaje: 6 [75, 3, 9, 15, 1, 5]
Puntaje: 6 [10, 3, 9, 18, 1, 5]
Puntaje: 3 [58, 3, 1, 15, 1, 7]
Puntaje: 3 [55, 4, 9, 6, 1, 7]
Generation #13
Puntaje: 21 [10, 2, 9, 15, 1, 7]
Puntaje: 20 [1, 3, 9, 15, 1, 7]
Puntaje: 19 [1, 3, 18, 15, 1, 7]
Puntaje: 18 [10, 3, 9, 15, 1, 7]
Puntaje: 12 [75, 2, 9, 15, 1, 7]
Puntaje: 10 [75, 3, 9, 15, 1, 7]
Puntaje: 9 [75, 2, 9, 15, 6, 7]
Puntaje: 9 [1, 3, 9, 15, 1, 7]
Puntaje: 9 [1, 3, 11, 12, 1, 7]
Puntaje: 9 [75, 2, 11, 12, 1, 7]
Puntaje: 9 [1, 3, 9, 15, 1, 4]
Puntaje: 7 [53, 3, 11, 12, 1, 5]
Puntaje: 7 [1, 3, 2, 15, 1, 7]
Puntaje: 6 [53, 3, 11, 15, 1, 10]
Puntaje: 4 [1, 2, 12, 15, 1, 7]
Puntaje: 3 [53, 3, 9, 12, 1, 7]
Generation #14
Puntaje: 20 [77, 3, 9, 15, 1, 7]
Puntaje: 20 [1, 2, 9, 15, 1, 7]
Puntaje: 20 [1, 3, 9, 15, 1, 7]
Puntaje: 18 [5, 3, 9, 15, 1, 7]
Puntaje: 11 [1, 3, 9, 15, 1, 7]
Puntaje: 11 [10, 2, 9, 15, 1, 7]
Puntaje: 9 [1, 3, 9, 15, 1, 7]
Puntaje: 8 [75, 4, 12, 15, 1, 7]
Puntaje: 7 [75, 2, 9, 15, 6, 7]
Puntaje: 6 [75, 2, 13, 15, 6, 7]
Puntaje: 6 [10, 4, 9, 15, 6, 7]
Puntaje: 4 [75, 2, 9, 15, 6, 7]
Puntaje: 4 [1, 3, 9, 15, 1, 9]
Puntaje: 4 [10, 2, 6, 15, 1, 7]
Puntaje: 4 [10, 3, 1, 15, 1, 7]
Puntaje: 3 [96, 3, 16, 15, 5, 7]
Generation #15
Puntaje: 19 [1, 2, 9, 15, 1, 7]
Puntaje: 19 [10, 2, 9, 15, 1, 7]
Puntaje: 18 [95, 3, 9, 15, 1, 7]
Puntaje: 18 [1, 3, 9, 17, 1, 7]
Puntaje: 10 [77, 3, 9, 15, 1, 7]
Puntaje: 10 [1, 2, 9, 15, 1, 7]
Puntaje: 10 [77, 3, 9, 15, 1, 7]
Puntaje: 10 [5, 3, 9, 15, 1, 7]
Puntaje: 9 [1, 2, 9, 15, 1, 7]
Puntaje: 9 [1, 3, 9, 15, 1, 7]
Puntaje: 9 [10, 3, 9, 15, 1, 7]
Puntaje: 9 [77, 3, 9, 15, 1, 7]
Puntaje: 9 [1, 3, 9, 15, 1, 7]
Puntaje: 9 [1, 3, 9, 15, 1, 7]
Puntaje: 3 [1, 2, 9, 15, 3, 7]
Puntaje: 3 [10, 3, 9, 15, 3, 7]
Generation #16
Puntaje: 23 [64, 3, 9, 15, 1, 7]
Puntaje: 21 [1, 3, 9, 15, 1, 7]
Puntaje: 20 [10, 2, 9, 15, 1, 7]
Puntaje: 19 [1, 2, 9, 15, 1, 7]
Puntaje: 12 [10, 2, 9, 15, 1, 7]
Puntaje: 12 [10, 2, 9, 15, 1, 7]
Puntaje: 11 [1, 2, 9, 15, 1, 7]
Puntaje: 10 [77, 3, 9, 15, 1, 7]
Puntaje: 9 [95, 2, 9, 20, 1, 7]
Puntaje: 6 [1, 2, 9, 15, 1, 10]
Puntaje: 6 [77, 3, 9, 9, 1, 7]
Puntaje: 5 [1, 2, 9, 15, 6, 7]
Puntaje: 5 [77, 3, 9, 15, 8, 7]
Puntaje: 4 [77, 3, 9, 15, 4, 7]
Puntaje: 3 [1, 3, 4, 16, 1, 7]
Puntaje: 0 [1, 2, 9, 15, 1, 3]
Generation #17
Puntaje: 22 [10, 2, 17, 15, 1, 7]
Puntaje: 19 [1, 3, 9, 15, 1, 7]
Puntaje: 18 [67, 2, 9, 15, 1, 7]
Puntaje: 18 [10, 3, 9, 15, 1, 7]
Puntaje: 13 [1, 2, 9, 15, 1, 7]
Puntaje: 10 [1, 3, 9, 15, 1, 7]
Puntaje: 9 [64, 3, 9, 15, 1, 7]
Puntaje: 9 [10, 2, 9, 15, 1, 7]
Puntaje: 9 [1, 2, 9, 15, 1, 7]
Puntaje: 9 [64, 2, 9, 15, 1, 7]
Puntaje: 9 [10, 3, 9, 15, 1, 7]
Puntaje: 9 [28, 2, 9, 15, 1, 7]
Puntaje: 8 [1, 3, 9, 15, 1, 8]
Puntaje: 7 [1, 3, 9, 15, 1, 4]
Puntaje: 6 [10, 2, 2, 15, 1, 7]
Puntaje: 0 [10, 2, 9, 15, 1, 5]
Generation #18
Puntaje: 21 [10, 3, 9, 15, 1, 7]
Puntaje: 21 [1, 3, 9, 15, 1, 7]
Puntaje: 20 [10, 2, 17, 15, 1, 7]
Puntaje: 18 [10, 2, 9, 15, 1, 7]
Puntaje: 12 [64, 3, 9, 15, 1, 7]
Puntaje: 12 [67, 2, 9, 15, 1, 7]
Puntaje: 10 [1, 3, 9, 15, 6, 7]
Puntaje: 9 [1, 3, 9, 15, 1, 7]
Puntaje: 9 [1, 3, 9, 15, 1, 7]
Puntaje: 9 [1, 3, 9, 15, 1, 7]
Puntaje: 6 [67, 3, 9, 15, 1, 4]
Puntaje: 6 [1, 2, 9, 6, 1, 7]
Puntaje: 6 [1, 2, 9, 7, 1, 7]
Puntaje: 6 [10, 2, 17, 15, 1, 7]
Puntaje: 5 [64, 3, 12, 15, 1, 7]
Puntaje: 4 [10, 3, 9, 15, 1, 10]
Generation #19
Puntaje: 21 [10, 3, 9, 15, 1, 7]
Puntaje: 20 [64, 3, 9, 15, 1, 7]
Puntaje: 19 [10, 3, 9, 15, 1, 7]
Puntaje: 18 [10, 2, 13, 15, 1, 7]
Puntaje: 12 [10, 3, 9, 15, 1, 7]
Puntaje: 11 [1, 3, 9, 15, 1, 7]
Puntaje: 10 [67, 2, 9, 15, 1, 7]
Puntaje: 10 [10, 2, 17, 15, 1, 7]
Puntaje: 9 [1, 3, 9, 15, 1, 7]
Puntaje: 9 [10, 3, 9, 15, 1, 7]
Puntaje: 9 [64, 3, 9, 15, 1, 7]
Puntaje: 9 [10, 3, 9, 19, 1, 7]
Puntaje: 4 [1, 3, 9, 15, 6, 7]
Puntaje: 4 [1, 3, 9, 15, 6, 7]
Puntaje: 3 [67, 1, 9, 20, 1, 7]
Puntaje: 3 [1, 2, 9, 15, 6, 0]
Generation #20
Puntaje: 24 [10, 3, 18, 15, 1, 7]
Puntaje: 21 [10, 3, 9, 15, 1, 7]
Puntaje: 19 [64, 3, 9, 15, 1, 7]
Puntaje: 18 [67, 2, 9, 15, 1, 7]
Puntaje: 12 [10, 3, 9, 15, 1, 7]
Puntaje: 12 [10, 3, 9, 15, 1, 7]
Puntaje: 10 [64, 3, 9, 15, 1, 7]
Puntaje: 10 [10, 3, 9, 15, 1, 7]
Puntaje: 9 [67, 3, 9, 15, 1, 4]
Puntaje: 9 [64, 3, 9, 15, 1, 7]
Puntaje: 9 [64, 3, 9, 15, 1, 7]
Puntaje: 9 [10, 2, 9, 15, 1, 7]
Puntaje: 6 [64, 3, 13, 15, 1, 7]
Puntaje: 6 [10, 4, 13, 15, 1, 7]
Puntaje: 3 [10, 3, 6, 15, 1, 7]
Puntaje: 0 [10, 2, 9, 5, 1, 7]
Generation #21
Puntaje: 22 [67, 3, 9, 15, 1, 7]
Puntaje: 21 [64, 3, 9, 19, 1, 7]
Puntaje: 21 [10, 3, 18, 15, 1, 7]
Puntaje: 20 [10, 3, 9, 15, 1, 7]
Puntaje: 12 [10, 3, 15, 15, 1, 7]
Puntaje: 11 [64, 3, 9, 15, 1, 7]
Puntaje: 10 [64, 3, 13, 15, 1, 7]
Puntaje: 9 [67, 2, 9, 15, 1, 7]
Puntaje: 9 [10, 3, 9, 15, 1, 7]
Puntaje: 8 [10, 3, 9, 15, 2, 7]
Puntaje: 6 [10, 3, 11, 15, 1, 7]
Puntaje: 5 [10, 2, 9, 15, 9, 7]
Puntaje: 4 [67, 2, 9, 15, 1, 8]
Puntaje: 4 [67, 2, 9, 15, 3, 7]
Puntaje: 4 [10, 1, 9, 15, 1, 7]
Puntaje: 4 [10, 3, 18, 8, 1, 7]
Generation #22
Puntaje: 21 [10, 3, 15, 15, 1, 7]
Puntaje: 19 [10, 3, 9, 15, 1, 7]
Puntaje: 18 [64, 3, 9, 15, 1, 7]
Puntaje: 18 [64, 3, 9, 19, 1, 7]
Puntaje: 12 [64, 3, 18, 15, 5, 7]
Puntaje: 9 [67, 3, 9, 19, 1, 7]
Puntaje: 9 [67, 3, 9, 15, 1, 7]
Puntaje: 9 [67, 4, 9, 19, 1, 7]
Puntaje: 9 [64, 3, 9, 15, 1, 7]
Puntaje: 9 [10, 3, 9, 15, 1, 7]
Puntaje: 9 [10, 3, 18, 15, 1, 7]
Puntaje: 9 [64, 3, 9, 15, 1, 7]
Puntaje: 9 [64, 4, 10, 15, 1, 7]
Puntaje: 9 [64, 3, 13, 15, 1, 7]
Puntaje: 7 [10, 3, 17, 15, 6, 7]
Puntaje: 3 [10, 3, 15, 19, 1, 7]
Generation #23
Puntaje: 23 [10, 3, 15, 15, 1, 7]
Puntaje: 22 [10, 3, 15, 15, 1, 7]
Puntaje: 18 [67, 3, 9, 15, 1, 7]
Puntaje: 13 [10, 3, 13, 15, 1, 7]
Puntaje: 10 [64, 3, 9, 15, 1, 7]
Puntaje: 10 [64, 3, 15, 15, 1, 7]
Puntaje: 9 [67, 3, 9, 15, 1, 7]
Puntaje: 9 [67, 3, 9, 19, 1, 7]
Puntaje: 9 [64, 3, 9, 19, 1, 4]
Puntaje: 9 [10, 3, 9, 15, 1, 7]
Puntaje: 9 [67, 3, 9, 15, 1, 3]
Puntaje: 9 [10, 3, 9, 15, 1, 7]
Puntaje: 7 [64, 3, 9, 15, 5, 7]
Puntaje: 7 [64, 3, 9, 19, 8, 7]
Puntaje: 3 [64, 3, 5, 15, 1, 7]
Puntaje: 3 [64, 3, 9, 19, 3, 7]
Generation #24
Puntaje: 21 [67, 3, 15, 15, 1, 7]
Puntaje: 21 [10, 3, 15, 15, 1, 7]
Puntaje: 19 [10, 3, 15, 15, 1, 7]
Puntaje: 19 [64, 3, 15, 15, 1, 7]
Puntaje: 12 [10, 3, 15, 15, 1, 7]
Puntaje: 12 [10, 3, 15, 15, 2, 7]
Puntaje: 10 [10, 3, 15, 15, 1, 7]
Puntaje: 10 [67, 3, 15, 15, 1, 7]
Puntaje: 10 [67, 3, 9, 15, 1, 7]
Puntaje: 10 [67, 3, 9, 15, 10, 7]
Puntaje: 10 [67, 2, 9, 15, 1, 7]
Puntaje: 9 [10, 3, 15, 15, 1, 6]
Puntaje: 5 [64, 3, 9, 15, 3, 7]
Puntaje: 3 [64, 3, 6, 20, 1, 7]
Puntaje: 3 [10, 3, 13, 15, 1, 4]
Puntaje: 0 [10, 3, 9, 15, 1, 3]
Generation #25
Puntaje: 21 [10, 3, 15, 15, 10, 7]
Puntaje: 20 [10, 3, 15, 15, 1, 7]
Puntaje: 18 [10, 3, 15, 15, 5, 7]
Puntaje: 18 [10, 3, 15, 15, 1, 7]
Puntaje: 12 [10, 3, 15, 15, 1, 7]
Puntaje: 12 [10, 3, 15, 15, 1, 7]
Puntaje: 11 [10, 3, 15, 15, 1, 7]
Puntaje: 9 [67, 3, 15, 15, 1, 7]
Puntaje: 9 [10, 3, 15, 15, 1, 7]
Puntaje: 9 [67, 3, 15, 15, 1, 7]
Puntaje: 9 [10, 3, 15, 15, 1, 7]
Puntaje: 9 [10, 3, 15, 15, 3, 7]
Puntaje: 9 [67, 3, 15, 15, 1, 7]
Puntaje: 4 [10, 3, 4, 15, 1, 7]
Puntaje: 4 [23, 3, 4, 15, 1, 7]
Puntaje: 0 [10, 3, 15, 19, 2, 7]
Generation #26
Puntaje: 30 [10, 3, 15, 15, 4, 7]
Puntaje: 19 [10, 3, 15, 15, 10, 7]
Puntaje: 15 [10, 3, 15, 15, 1, 7]
Puntaje: 15 [10, 3, 15, 15, 1, 7]
Puntaje: 10 [66, 3, 15, 15, 1, 7]
Puntaje: 9 [10, 3, 15, 15, 5, 9]
Puntaje: 9 [10, 3, 15, 15, 1, 7]
Puntaje: 9 [10, 3, 15, 15, 1, 7]
Puntaje: 9 [96, 3, 15, 15, 1, 7]
Puntaje: 9 [10, 3, 15, 13, 1, 7]
Puntaje: 9 [10, 3, 15, 15, 5, 7]
Puntaje: 9 [10, 2, 15, 15, 0, 7]
Puntaje: 7 [10, 3, 15, 15, 10, 7]
Puntaje: 7 [10, 3, 15, 15, 10, 7]
Puntaje: 6 [10, 3, 15, 15, 1, 10]
Puntaje: 4 [10, 1, 15, 15, 1, 7]
Generation #27
Puntaje: 29 [10, 3, 9, 15, 1, 7]
Puntaje: 23 [10, 3, 15, 15, 4, 7]
Puntaje: 19 [10, 3, 15, 15, 4, 7]
Puntaje: 15 [10, 3, 12, 15, 5, 9]
Puntaje: 10 [10, 3, 15, 15, 4, 7]
Puntaje: 8 [10, 3, 15, 10, 1, 7]
Puntaje: 8 [66, 3, 15, 15, 1, 7]
Puntaje: 8 [10, 3, 15, 15, 10, 7]
Puntaje: 7 [10, 3, 15, 15, 1, 7]
Puntaje: 6 [10, 3, 15, 15, 1, 5]
Puntaje: 6 [10, 3, 15, 15, 1, 7]
Puntaje: 6 [10, 3, 15, 15, 1, 7]
Puntaje: 6 [10, 3, 15, 15, 1, 7]
Puntaje: 5 [10, 3, 15, 15, 5, 7]
Puntaje: 4 [62, 3, 0, 15, 4, 7]
Puntaje: 3 [66, 1, 15, 15, 1, 3]
Generation #28
Puntaje: 26 [10, 3, 9, 15, 1, 7]
Puntaje: 24 [10, 3, 15, 15, 4, 7]
Puntaje: 22 [10, 3, 15, 15, 4, 7]
Puntaje: 15 [66, 3, 15, 15, 1, 7]
Puntaje: 15 [66, 4, 15, 15, 4, 7]
Puntaje: 10 [10, 3, 15, 15, 5, 9]
Puntaje: 10 [10, 3, 15, 15, 1, 7]
Puntaje: 10 [10, 3, 9, 15, 1, 7]
Puntaje: 8 [10, 3, 8, 15, 1, 7]
Puntaje: 8 [10, 3, 12, 15, 4, 9]
Puntaje: 8 [10, 3, 15, 15, 4, 7]
Puntaje: 4 [10, 3, 12, 9, 1, 7]
Puntaje: 3 [10, 3, 15, 10, 1, 9]
Puntaje: 3 [10, 3, 15, 15, 1, 7]
Puntaje: 3 [10, 3, 15, 19, 1, 7]
Puntaje: 3 [10, 3, 15, 18, 1, 7]
Generation #29
Puntaje: 25 [10, 3, 9, 15, 1, 7]
Puntaje: 24 [78, 3, 9, 15, 1, 7]
Puntaje: 21 [10, 3, 9, 15, 1, 7]
Puntaje: 21 [66, 3, 15, 15, 1, 7]
Puntaje: 12 [10, 3, 15, 15, 4, 7]
Puntaje: 10 [10, 3, 15, 4, 4, 7]
Puntaje: 9 [10, 3, 15, 15, 4, 7]
Puntaje: 9 [66, 3, 15, 15, 4, 7]
Puntaje: 9 [10, 3, 15, 15, 4, 7]
Puntaje: 6 [10, 2, 15, 15, 1, 7]
Puntaje: 6 [98, 3, 15, 15, 1, 7]
Puntaje: 5 [10, 3, 1, 15, 4, 9]
Puntaje: 5 [66, 4, 9, 15, 4, 7]
Puntaje: 5 [10, 3, 0, 15, 5, 9]
Puntaje: 3 [10, 3, 18, 15, 2, 7]
Puntaje: 0 [66, 4, 15, 0, 4, 7]
Generation #30
Puntaje: 25 [10, 3, 9, 15, 1, 7]
Puntaje: 21 [10, 3, 9, 15, 1, 7]
Puntaje: 20 [78, 3, 9, 15, 1, 7]
Puntaje: 18 [10, 3, 9, 15, 1, 7]
Puntaje: 12 [10, 3, 9, 15, 1, 7]
Puntaje: 12 [10, 3, 9, 15, 1, 7]
Puntaje: 9 [66, 3, 9, 15, 7, 7]
Puntaje: 8 [78, 3, 5, 15, 4, 7]
Puntaje: 7 [78, 3, 15, 4, 1, 7]
Puntaje: 7 [66, 3, 15, 15, 1, 7]
Puntaje: 6 [10, 3, 15, 15, 4, 7]
Puntaje: 6 [10, 3, 15, 15, 4, 7]
